Country,Method,Energy.type,Year,IEAMW,Product.Aggregation,Industry.Aggregation,Chopped.Mat,Chopped.Var,GrossNet,EX.p,EX.f,EX.u,eta_pf,eta_fu,eta_pu
BRA,PCM,X,1991,IEA,Despecified,Despecified,None,None,Gross,152633.2,133611.81,34996.3337,0.875378424,0.261925452,0.229283889
BRA,PCM,X,1992,IEA,Despecified,Despecified,None,None,Gross,154147.96,135189.74,35920.14825,0.877012839,0.265701733,0.233023831
BRA,PCM,X,1993,IEA,Despecified,Despecified,None,None,Gross,157895.45,138602.6,37461.12602,0.877812502,0.270277224,0.237252727
BRA,PCM,X,1994,IEA,Despecified,Despecified,None,None,Gross,166194.71,146027.06,40169.82646,0.87865047,0.275084813,0.2417034
BRA,PCM,X,1995,IEA,Despecified,Despecified,None,None,Gross,171625.83,150935.24,41374.64771,0.879443613,0.274121853,0.241074713
BRA,PCM,X,1996,IEA,Despecified,Despecified,None,None,Gross,180670.39,158875.18,43497.95635,0.879364792,0.273786984,0.240758634
BRA,PCM,X,1997,IEA,Despecified,Despecified,None,None,Gross,189724.21,168693.07,46401.10552,0.889148886,0.27506231,0.244571347
BRA,PCM,X,1998,IEA,Despecified,Despecified,None,None,Gross,194213.07,172591.57,47497.28302,0.888671241,0.275200481,0.244562753
BRA,PCM,X,1999,IEA,Despecified,Despecified,None,None,Gross,198844.68,175387.06,48383.96415,0.882030437,0.275869635,0.243325414
BRA,PCM,X,2000,IEA,Despecified,Despecified,None,None,Gross,199451.07,176329.37,47144.07072,0.884073322,0.267363688,0.236369104
BRA,PCM,X,2001,IEA,Despecified,Despecified,None,None,Gross,203171.04,176604.95,48447.43468,0.869242733,0.274326595,0.238456399
BRA,PCM,X,2002,IEA,Despecified,Despecified,None,None,Gross,208730.8,183092.17,51336.09379,0.877168918,0.280383884,0.245944028
BRA,PCM,X,2003,IEA,Despecified,Despecified,None,None,Gross,212271.69,187041.29,53983.8907,0.881141004,0.28862018,0.254315075
BRA,PCM,X,2004,IEA,Despecified,Despecified,None,None,Gross,224231.36,197201.74,57438.53012,0.879456558,0.291267867,0.256157435
BRA,PCM,X,2005,IEA,Despecified,Despecified,None,None,Gross,229860.35,201745.58,58992.41852,0.877687605,0.292409968,0.256644604
BRA,PCM,X,2006,IEA,Despecified,Despecified,None,None,Gross,237881.15,208941.66,62215.20437,0.878344753,0.297763521,0.261539026
BRA,PCM,X,2007,IEA,Despecified,Despecified,None,None,Gross,251348.1,222319.13,66905.23277,0.884506905,0.300942311,0.266185552
BRA,PCM,X,2008,IEA,Despecified,Despecified,None,None,Gross,265729.02,233670.45,70922.43376,0.879356158,0.303514774,0.266897585
BRA,PCM,X,2009,IEA,Despecified,Despecified,None,None,Gross,256617.17,229039.22,69027.8638,0.892532717,0.301380103,0.268991603
BRA,PCM,X,2010,IEA,Despecified,Despecified,None,None,Gross,283948.39,249465.53,75067.97581,0.87855941,0.300915224,0.264371902
BRA,PCM,X,2011,IEA,Despecified,Despecified,None,None,Gross,286986.39,254371.58,75394.34957,0.886354158,0.296394548,0.26271054
BRA,PCM,X,2012,IEA,Despecified,Despecified,None,None,Gross,298244.89,261902.28,78070.3161,0.878145071,0.298089486,0.261765813
BRA,PCM,X,2013,IEA,Despecified,Despecified,None,None,Gross,312207.06,269386.37,81020.66922,0.862845222,0.300760091,0.259509408
BRA,PCM,X,2014,IEA,Despecified,Despecified,None,None,Gross,322106.38,274858.81,82047.87021,0.853316876,0.298509152,0.254722897
BRA,PCM,X,2015,IEA,Despecified,Despecified,None,None,Gross,315642.23,270186.46,81085.17912,0.85598958,0.300108226,0.256889514
BRA,PCM,X,2016,IEA,Despecified,Despecified,None,None,Gross,303830.76,264855.51,81155.27823,0.871720526,0.306413403,0.267106853
BRA,PCM,X,2017,IEA,Despecified,Despecified,None,None,Gross,309694.67,269180.29,81877.28064,0.869179602,0.304172644,0.264380658
BRA,PCM,X,2018,IEA,Despecified,Despecified,None,None,Gross,305432.51,267279.17,82107.128,0.875084221,0.307196135,0.26882249
BRA,PCM,X,2019,IEA,Despecified,Despecified,None,None,Gross,310225.07,269936.14,83128.62376,0.870129999,0.307956629,0.267962302
BRA,PCM,X,1971,MW,Despecified,Despecified,None,None,Gross,12323.70013,6186.611199,440.4896992,0.502009229,0.071200482,0.035743299
BRA,PCM,X,1972,MW,Despecified,Despecified,None,None,Gross,12293.53266,6163.96012,443.4449627,0.501398605,0.071941569,0.036071402
BRA,PCM,X,1973,MW,Despecified,Despecified,None,None,Gross,12355.5419,6185.119173,446.6748683,0.500594731,0.072217666,0.036151783
BRA,PCM,X,1974,MW,Despecified,Despecified,None,None,Gross,12773.56864,6397.633982,451.3056079,0.500849384,0.07054258,0.035331208
BRA,PCM,X,1975,MW,Despecified,Despecified,None,None,Gross,13111.73249,6554.710608,458.9260224,0.499911862,0.070014689,0.035001173
BRA,PCM,X,1976,MW,Despecified,Despecified,None,None,Gross,12750.21561,6399.281518,445.6509786,0.501895946,0.069640783,0.034952427
BRA,PCM,X,1977,MW,Despecified,Despecified,None,None,Gross,12546.49033,6310.685661,438.6783276,0.502984141,0.069513576,0.034964226
BRA,PCM,X,1978,MW,Despecified,Despecified,None,None,Gross,12512.88298,6302.783922,435.9240677,0.503703578,0.069163734,0.03483802
BRA,PCM,X,1979,MW,Despecified,Despecified,None,None,Gross,12793.45999,6446.124451,440.0015854,0.503860915,0.068258314,0.034392696
BRA,PCM,X,1980,MW,Despecified,Despecified,None,None,Gross,12918.46689,6505.434259,442.1414136,0.503576339,0.067964935,0.034225533
BRA,PCM,X,1981,MW,Despecified,Despecified,None,None,Gross,12984.16113,6524.053053,449.0040846,0.502462422,0.068822875,0.034580908
BRA,PCM,X,1982,MW,Despecified,Despecified,None,None,Gross,13317.07167,6698.672282,464.2265834,0.503013909,0.069301283,0.034859509
BRA,PCM,X,1983,MW,Despecified,Despecified,None,None,Gross,13221.83227,6649.146843,464.4069609,0.502891483,0.069844594,0.035124251
BRA,PCM,X,1984,MW,Despecified,Despecified,None,None,Gross,13630.85355,6854.382073,479.9241044,0.502857877,0.070017122,0.035208661
BRA,PCM,X,1985,MW,Despecified,Despecified,None,None,Gross,14249.42078,7181.054253,501.0951485,0.503954116,0.069780165,0.035166001
BRA,PCM,X,1986,MW,Despecified,Despecified,None,None,Gross,14608.69564,7364.095881,512.1187855,0.504089897,0.069542656,0.03505575
BRA,PCM,X,1987,MW,Despecified,Despecified,None,None,Gross,14974.17156,7551.904701,520.2224461,0.504328715,0.068886257,0.034741317
BRA,PCM,X,1988,MW,Despecified,Despecified,None,None,Gross,15017.42539,7581.48294,524.6683072,0.50484572,0.069203916,0.034937301
BRA,PCM,X,1989,MW,Despecified,Despecified,None,None,Gross,15458.85228,7794.080886,539.4833228,0.504182377,0.069217055,0.034898019
BRA,PCM,X,1990,MW,Despecified,Despecified,None,None,Gross,15520.79287,7823.410453,545.1751622,0.504059974,0.069685103,0.035125471
BRA,PCM,X,1991,MW,Despecified,Despecified,None,None,Gross,16189.32486,8176.893631,557.8418638,0.505079347,0.068221734,0.034457389
BRA,PCM,X,1992,MW,Despecified,Despecified,None,None,Gross,16669.73846,8435.227139,569.3231049,0.506020365,0.067493512,0.034153092
BRA,PCM,X,1993,MW,Despecified,Despecified,None,None,Gross,16669.32672,8447.043043,570.0126264,0.506741705,0.067480729,0.0341953
BRA,PCM,X,1994,MW,Despecified,Despecified,None,None,Gross,16328.95529,8265.252156,554.2651253,0.506171522,0.067059675,0.033943698
BRA,PCM,X,1995,MW,Despecified,Despecified,None,None,Gross,15885.55494,8026.672093,539.0473713,0.505281189,0.067157019,0.033933178
BRA,PCM,X,1996,MW,Despecified,Despecified,None,None,Gross,14731.12603,7494.232699,496.1864821,0.508734545,0.066209111,0.033682862
BRA,PCM,X,1997,MW,Despecified,Despecified,None,None,Gross,14952.94416,7611.268685,503.8171227,0.50901472,0.06619358,0.033693507
BRA,PCM,X,1998,MW,Despecified,Despecified,None,None,Gross,14929.80457,7602.112132,504.5213891,0.509190331,0.066365949,0.0337929
BRA,PCM,X,1999,MW,Despecified,Despecified,None,None,Gross,15148.78116,7723.688133,510.4267662,0.509855417,0.066085885,0.033694246
BRA,PCM,X,2000,MW,Despecified,Despecified,None,None,Gross,15624.00431,7983.52246,524.7046736,0.510977999,0.065723454,0.033583239
BRA,PCM,X,2001,MW,Despecified,Despecified,None,None,Gross,15844.96514,8122.58458,534.8650553,0.512628744,0.065849121,0.033756152
BRA,PCM,X,2002,MW,Despecified,Despecified,None,None,Gross,16136.70929,8287.52524,550.7124679,0.513582112,0.066450774,0.034127929
BRA,PCM,X,2003,MW,Despecified,Despecified,None,None,Gross,16588.73109,8533.341287,555.296063,0.514405908,0.065073697,0.033474294
BRA,PCM,X,2004,MW,Despecified,Despecified,None,None,Gross,17302.04082,8925.234924,580.8794491,0.51584868,0.065082819,0.033572886
BRA,PCM,X,2005,MW,Despecified,Despecified,None,None,Gross,17590.22024,9083.846343,591.1361547,0.516414588,0.065075534,0.033605955
BRA,PCM,X,2006,MW,Despecified,Despecified,None,None,Gross,17741.84317,9172.569826,595.2778724,0.51700208,0.064897611,0.0335522
BRA,PCM,X,2007,MW,Despecified,Despecified,None,None,Gross,17833.09202,9236.735029,598.3599447,0.517954767,0.06478046,0.033553348
BRA,PCM,X,2008,MW,Despecified,Despecified,None,None,Gross,18362.42802,9532.703694,609.3146632,0.519141787,0.063918347,0.033182685
BRA,PCM,X,2009,MW,Despecified,Despecified,None,None,Gross,18081.38334,9394.118092,603.6566543,0.519546426,0.064259002,0.033385535
BRA,PCM,X,2010,MW,Despecified,Despecified,None,None,Gross,18144.68065,9432.822127,602.0688539,0.519867079,0.063827012,0.033181562
BRA,PCM,X,2011,MW,Despecified,Despecified,None,None,Gross,18209.38879,9473.402463,600.0978961,0.52024824,0.063345551,0.032955411
BRA,PCM,X,2012,MW,Despecified,Despecified,None,None,Gross,17316.53448,9007.870321,577.4155914,0.520188975,0.064101233,0.033344755
BRA,PCM,X,2013,MW,Despecified,Despecified,None,None,Gross,17498.05558,9110.438746,583.5403939,0.520654349,0.064051843,0.033348871
BRA,PCM,X,2014,MW,Despecified,Despecified,None,None,Gross,17501.10411,9109.07959,583.0997224,0.520485995,0.064013023,0.033317882
BRA,PCM,X,2015,MW,Despecified,Despecified,None,None,Gross,17316.91682,9010.226542,572.5901635,0.520313554,0.06354892,0.033065364
BRA,PCM,X,2016,MW,Despecified,Despecified,None,None,Gross,16700.18684,8682.461739,554.4551457,0.519902072,0.06385921,0.033200535
BRA,PCM,X,2017,MW,Despecified,Despecified,None,None,Gross,16489.76928,8574.828719,542.5130308,0.520009017,0.063268089,0.032899977
BRA,PCM,X,2018,MW,Despecified,Despecified,None,None,Gross,16667.11221,8665.690073,544.7713897,0.519927505,0.062865321,0.03268541
BRA,PCM,X,2019,MW,Despecified,Despecified,None,None,Gross,16895.80295,8790.113194,553.2752906,0.520254244,0.062942909,0.032746315
BRA,PCM,X,1971,Both,Despecified,Despecified,None,None,Gross,87858.61013,75881.7012,12029.22092,0.863679736,0.158525978,0.136915675
BRA,PCM,X,1972,Both,Despecified,Despecified,None,None,Gross,93139.83266,80676.88012,13193.31019,0.86619095,0.163532727,0.141650568
BRA,PCM,X,1973,Both,Despecified,Despecified,None,None,Gross,100796.9819,87312.56917,14913.9312,0.866222059,0.170810816,0.147960097
BRA,PCM,X,1974,Both,Despecified,Despecified,None,None,Gross,106797.0786,92713.03398,16111.39711,0.868123315,0.173777045,0.150859905
BRA,PCM,X,1975,Both,Despecified,Despecified,None,None,Gross,111190.6725,95523.51061,16949.69266,0.859096437,0.17744001,0.15243808
BRA,PCM,X,1976,Both,Despecified,Despecified,None,None,Gross,115540.1356,100640.5815,18435.7454,0.871044343,0.183184011,0.159561397
BRA,PCM,X,1977,Both,Despecified,Despecified,None,None,Gross,118702.4203,103065.3457,19453.6369,0.868266589,0.188750513,0.163885764
BRA,PCM,X,1978,Both,Despecified,Despecified,None,None,Gross,125330.493,108294.1339,20671.79183,0.864068523,0.19088561,0.164938247
BRA,PCM,X,1979,Both,Despecified,Despecified,None,None,Gross,132685.04,114835.0045,22251.19551,0.865470625,0.193766662,0.167699354
BRA,PCM,X,1980,Both,Despecified,Despecified,None,None,Gross,135006.5169,115503.3943,23101.57421,0.855539399,0.200007752,0.171114512
BRA,PCM,X,1981,Both,Despecified,Despecified,None,None,Gross,130172.3011,111364.7831,22660.78828,0.855518279,0.203482534,0.174083028
BRA,PCM,X,1982,Both,Despecified,Despecified,None,None,Gross,132413.0017,113763.9623,23775.55642,0.859160059,0.208990228,0.179556057
BRA,PCM,X,1983,Both,Despecified,Despecified,None,None,Gross,135393.3123,116087.0968,25319.5481,0.857406432,0.218108203,0.187007376
BRA,PCM,X,1984,Both,Despecified,Despecified,None,None,Gross,143696.2936,121299.5721,27584.80761,0.844138489,0.227410593,0.191966034
BRA,PCM,X,1985,Both,Despecified,Despecified,None,None,Gross,152989.2208,127998.7043,29921.53721,0.836651782,0.233764376,0.195579382
BRA,PCM,X,1986,Both,Despecified,Despecified,None,None,Gross,159838.9256,133657.1459,31758.78083,0.836198976,0.237613789,0.198692407
BRA,PCM,X,1987,Both,Despecified,Despecified,None,None,Gross,165839.0616,139674.1147,34122.43625,0.842226876,0.244300358,0.205756327
BRA,PCM,X,1988,Both,Despecified,Despecified,None,None,Gross,167791.8254,140415.5029,34580.60407,0.836843527,0.246273405,0.206092305
BRA,PCM,X,1989,Both,Despecified,Despecified,None,None,Gross,171227.4323,142689.6609,35422.29162,0.833334116,0.24824708,0.206872761
BRA,PCM,X,1990,Both,Despecified,Despecified,None,None,Gross,165446.0629,139300.7105,34629.29496,0.841970537,0.248593814,0.209308668
BRA,PCM,X,1991,Both,Despecified,Despecified,None,None,Gross,168822.5249,141788.7036,35554.17556,0.839868399,0.250754642,0.210600899
BRA,PCM,X,1992,Both,Despecified,Despecified,None,None,Gross,170817.6985,143624.9671,36489.47136,0.840808467,0.254060781,0.213616456
BRA,PCM,X,1993,Both,Despecified,Despecified,None,None,Gross,174564.7767,147049.643,38031.13865,0.842378662,0.258627888,0.217862614
BRA,PCM,X,1994,Both,Despecified,Despecified,None,None,Gross,182523.6653,154292.3122,40724.09158,0.845327711,0.263941158,0.223116775
BRA,PCM,X,1995,Both,Despecified,Despecified,None,None,Gross,187511.3849,158961.9121,41913.69508,0.84774539,0.263671307,0.223526135
BRA,PCM,X,1996,Both,Despecified,Despecified,None,None,Gross,195401.516,166369.4127,43994.14283,0.851423347,0.264436486,0.225147398
BRA,PCM,X,1997,Both,Despecified,Despecified,None,None,Gross,204677.1542,176304.3387,46904.92264,0.861377712,0.266045198,0.229165404
BRA,PCM,X,1998,Both,Despecified,Despecified,None,None,Gross,209142.8746,180193.6821,48001.80441,0.861581742,0.266390052,0.229516805
BRA,PCM,X,1999,Both,Despecified,Despecified,None,None,Gross,213993.4612,183110.7481,48894.39091,0.855683847,0.267020868,0.228485444
BRA,PCM,X,2000,Both,Despecified,Despecified,None,None,Gross,215075.0743,184312.8925,47668.77539,0.856970028,0.258629631,0.221637842
BRA,PCM,X,2001,Both,Despecified,Despecified,None,None,Gross,219016.0051,184727.5346,48982.29973,0.843443083,0.265159711,0.223647124
BRA,PCM,X,2002,Both,Despecified,Despecified,None,None,Gross,224867.5093,191379.6952,51886.80626,0.851077578,0.271119704,0.230743901
BRA,PCM,X,2003,Both,Despecified,Despecified,None,None,Gross,228860.4211,195574.6313,54539.18676,0.854558557,0.278866366,0.23830764
BRA,PCM,X,2004,Both,Despecified,Despecified,None,None,Gross,241533.4008,206126.9749,58019.40957,0.853409815,0.281474123,0.24021278
BRA,PCM,X,2005,Both,Despecified,Despecified,None,None,Gross,247450.5702,210829.4263,59583.55468,0.852006225,0.282614983,0.240789725
BRA,PCM,X,2006,Both,Despecified,Despecified,None,None,Gross,255622.9932,218114.2298,62810.48225,0.853265299,0.287970584,0.245715307
BRA,PCM,X,2007,Both,Despecified,Despecified,None,None,Gross,269181.192,231555.865,67503.59271,0.860223046,0.291521844,0.250773809
BRA,PCM,X,2008,Both,Despecified,Despecified,None,None,Gross,284091.448,243203.1537,71531.74843,0.856073477,0.294123441,0.251791277
BRA,PCM,X,2009,Both,Despecified,Despecified,None,None,Gross,274698.5533,238433.3381,69631.52046,0.867981776,0.292037687,0.25348339
BRA,PCM,X,2010,Both,Despecified,Despecified,None,None,Gross,302093.0706,258898.3521,75670.04467,0.857015196,0.292277042,0.250485867
BRA,PCM,X,2011,Both,Despecified,Despecified,None,None,Gross,305195.7788,263844.9825,75994.44746,0.864510589,0.288026881,0.249002289
BRA,PCM,X,2012,Both,Despecified,Despecified,None,None,Gross,315561.4245,270910.1503,78647.73169,0.858502115,0.290309284,0.249231134
BRA,PCM,X,2013,Both,Despecified,Despecified,None,None,Gross,329705.1156,278496.8087,81604.20961,0.844684524,0.293016678,0.247506653
BRA,PCM,X,2014,Both,Despecified,Despecified,None,None,Gross,339607.4841,283967.8896,82630.96993,0.836164993,0.29098702,0.243313159
BRA,PCM,X,2015,Both,Despecified,Despecified,None,None,Gross,332959.1468,279196.6865,81657.76929,0.838531361,0.292473991,0.245248614
BRA,PCM,X,2016,Both,Despecified,Despecified,None,None,Gross,320530.9468,273537.9717,81709.73338,0.853390209,0.298714408,0.254919951
BRA,PCM,X,2017,Both,Despecified,Despecified,None,None,Gross,326184.4393,277755.1187,82419.79367,0.851527802,0.296735463,0.252678496
BRA,PCM,X,2018,Both,Despecified,Despecified,None,None,Gross,322099.6222,275944.8601,82651.89939,0.856706562,0.299523243,0.256603528
BRA,PCM,X,2019,Both,Despecified,Despecified,None,None,Gross,327120.8729,278726.2532,83681.89905,0.852058906,0.300229699,0.255813389
CAN,PCM,X,1960,IEA,Despecified,Despecified,None,None,Gross,77900.01,75402.92,9635.820247,0.967944934,0.127791076,0.123694724
CAN,PCM,X,1961,IEA,Despecified,Despecified,None,None,Gross,80446.62,77360.74,9918.842187,0.961640651,0.128215451,0.12329719
CAN,PCM,X,1962,IEA,Despecified,Despecified,None,None,Gross,84689.56,81631.36,10642.62159,0.963889292,0.13037418,0.125666276
CAN,PCM,X,1963,IEA,Despecified,Despecified,None,None,Gross,90998.34,85638.8,11075.71884,0.941102882,0.129330617,0.121713416
CAN,PCM,X,1964,IEA,Despecified,Despecified,None,None,Gross,96915.54,91711.68,11926.50984,0.946305206,0.130043522,0.123060861
CAN,PCM,X,1965,IEA,Despecified,Despecified,None,None,Gross,103813.53,96868.14,13147.57381,0.933097449,0.135726502,0.126646053
CAN,PCM,X,1966,IEA,Despecified,Despecified,None,None,Gross,108153.82,102426.38,14029.12206,0.947043572,0.13696786,0.129714531
CAN,PCM,X,1967,IEA,Despecified,Despecified,None,None,Gross,116116.34,108462.3,14920.55044,0.934083007,0.137564393,0.128496562
CAN,PCM,X,1968,IEA,Despecified,Despecified,None,None,Gross,124709.48,115487.95,15938.75952,0.926055902,0.138012317,0.12780712
CAN,PCM,X,1969,IEA,Despecified,Despecified,None,None,Gross,131160.56,123279.84,16892.52293,0.939915475,0.137025834,0.128792702
CAN,PCM,X,1970,IEA,Despecified,Despecified,None,None,Gross,141564.48,131551.24,18080.91502,0.929267285,0.137443897,0.127722117
CAN,PCM,X,1971,IEA,Despecified,Despecified,None,None,Gross,148659.18,135154.75,18752.11825,0.909158452,0.138745536,0.126141677
CAN,PCM,X,1972,IEA,Despecified,Despecified,None,None,Gross,160263.68,144587.49,20326.87513,0.902185012,0.140585296,0.126833947
CAN,PCM,X,1973,IEA,Despecified,Despecified,None,None,Gross,167315.66,152571.59,22421.82174,0.911878721,0.14695935,0.134009104
CAN,PCM,X,1974,IEA,Despecified,Despecified,None,None,Gross,169748.94,158503.44,23385.95844,0.933752164,0.147542277,0.13776792
CAN,PCM,X,1975,IEA,Despecified,Despecified,None,None,Gross,174187.15,152418.84,22385.96396,0.875029186,0.146871371,0.128516736
CAN,PCM,X,1976,IEA,Despecified,Despecified,None,None,Gross,179480.04,158578.14,22704.88102,0.883541925,0.143177874,0.126503655
CAN,PCM,X,1977,IEA,Despecified,Despecified,None,None,Gross,184932.11,164785.17,23726.15507,0.891057643,0.143982344,0.128296568
CAN,PCM,X,1978,IEA,Despecified,Despecified,None,None,Gross,189960.4,168448.04,26169.18381,0.88675345,0.155354635,0.137761259
CAN,PCM,X,1979,IEA,Despecified,Despecified,None,None,Gross,199481.14,173879.9,28631.26403,0.87166085,0.164661148,0.143528677
